State,County,Organization Name,Plan Name,Contract ID,Plan ID,Segment ID,Organization Type,Plan Type,Special Needs Plan,Special Needs Plan Type,Benefit Type,Part D Basic Premium Below Regional Benchmark?,National PDP,Part C Premium2,Part D Total Premium5,Tiers Not Subject to Deductible7,Increased Initial Coverage Limit8,Extra Coverage in Gap,Unnamed: 26,Total Premium,temp
Kansas,Wyandotte,Cigna-HealthSpring,Cigna-HealthSpring Preferred (HMO),H9460,1,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kansas,Wyandotte,Humana Insurance Company,HumanaChoice R4845-002 (Regional PPO),R4845,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,149.2,34.8,1.0,,,,184.0,False
Kentucky,Adair,Humana Insurance Company,Humana Gold Choice H2944-127 (PFFS),H2944,127,0,PFFS,PFFS,No,,Enhanced Alternative,,,91.2,33.8,1.0,,,,125.0,False
Kentucky,Adair,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Adair,Humana Insurance Company,Humana Value Plus H5216-115 (PPO),H5216,115,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,31.2,1.0,,,,31.2,False
Kentucky,Adair,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-022 (PPO),H5525,22,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,35.4,21.6,,,,,57.0,False
Kentucky,Adair,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Adair,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Allen,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Allen,Humana Insurance Company,Humana Value Plus H5216-115 (PPO),H5216,115,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,31.2,1.0,,,,31.2,False
Kentucky,Allen,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-022 (PPO),H5525,22,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,35.4,21.6,,,,,57.0,False
Kentucky,Allen,Humana Insurance Company,Humana Gold Choice H8145-021 (PFFS),H8145,21,0,PFFS,PFFS,No,,Enhanced Alternative,,,63.8,28.2,1.0,,,,92.0,False
Kentucky,Allen,WellCare,WellCare Essential (HMO-POS),H9730,5,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Kentucky,Allen,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Allen,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Anderson,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),H7728,4,1,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,36.0,,,Y,,36.0,False
Kentucky,Anderson,Humana Insurance Company,Humana Gold Choice H8145-021 (PFFS),H8145,21,0,PFFS,PFFS,No,,Enhanced Alternative,,,63.8,28.2,1.0,,,,92.0,False
Kentucky,Anderson,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Anderson,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Anderson,WellCare,WellCare Essential (HMO-POS),H9730,5,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Kentucky,Anderson,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Anderson,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Ballard,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Ballard,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Barren,Humana Insurance Company,HumanaChoice H5216-020 (PPO),H5216,20,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,42.8,44.2,1.0,,,,87.0,False
Kentucky,Barren,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Barren,Humana Insurance Company,Humana Value Plus H5216-115 (PPO),H5216,115,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,31.2,1.0,,,,31.2,False
Kentucky,Barren,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Barren,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Bath,Humana Insurance Company,HumanaChoice H5216-019 (PPO),H5216,19,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,47.0,0.0,,,,,47.0,False
Kentucky,Bath,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Bath,Humana Insurance Company,Humana Value Plus H5216-115 (PPO),H5216,115,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,31.2,1.0,,,,31.2,False
Kentucky,Bath,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),H7728,4,1,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,36.0,,,Y,,36.0,False
Kentucky,Bath,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Bath,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Bath,Anthem Blue Cross and Blue Shield,Anthem MediBlue Plus (HMO),H9525,8,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Kentucky,Bath,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Bath,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Bell,Humana Insurance Company,Humana Gold Choice H2944-127 (PFFS),H2944,127,0,PFFS,PFFS,No,,Enhanced Alternative,,,91.2,33.8,1.0,,,,125.0,False
Kentucky,Bell,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Bell,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Boone,Humana Insurance Company,HumanaChoice H5216-023 (PPO),H5216,23,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,29.9,27.1,1.0,,,,57.0,False
Kentucky,Boone,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Boone,Humana Insurance Company,HumanaChoice H5216-109 (PPO),H5216,109,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,25.0,1.0,,,,25.0,False
Kentucky,Boone,UnitedHealthcare,AARP MedicareComplete Plan 6 (HMO),H5253,52,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Boone,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),H5253,53,0,Local CCP,HMO,No,,Enhanced Alternative,,,12.6,21.4,1.0,,,,34.0,False
Kentucky,Boone,UnitedHealthcare,AARP MedicareComplete Plan 3 (HMO),H5253,54,0,Local CCP,HMO,No,,Enhanced Alternative,,,88.8,26.2,,,,,115.0,False
Kentucky,Boone,Aetna Medicare,Aetna Medicare Standard Plan (PPO),H5521,20,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,79.6,42.4,1.0,,Y,,122.0,False
Kentucky,Boone,Aetna Medicare,Aetna Medicare Value Plan (PPO),H5521,85,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,Y,,0.0,True
Kentucky,Boone,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-030 (PPO),H5525,30,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,97.0,66.0,1.0,,,,163.0,False
Kentucky,Boone,Humana WI Health Organization Insurance Corp,Humana Gold Plus H6622-019 (HMO),H6622,19,0,Local CCP,HMO,No,,Enhanced Alternative,,,68.3,18.7,1.0,,,,87.0,False
Kentucky,Boone,Humana WI Health Organization Insurance Corp,Humana Gold Plus H6622-021 (HMO),H6622,21,1,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Boone,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),H7728,4,1,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,36.0,,,Y,,36.0,False
Kentucky,Boone,Humana Insurance Company,Humana Gold Choice H8145-021 (PFFS),H8145,21,0,PFFS,PFFS,No,,Enhanced Alternative,,,63.8,28.2,1.0,,,,92.0,False
Kentucky,Boone,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Boone,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Boone,RiverLink Health,Classic Plus Rx - N Kentucky (HMO),H9208,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Boone,Anthem Blue Cross and Blue Shield,Anthem MediBlue Plus (HMO),H9525,8,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Kentucky,Boone,WellCare,WellCare Value (HMO),H9730,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,6.0,,,,,6.0,False
Kentucky,Boone,WellCare,WellCare Essential (HMO-POS),H9730,5,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Kentucky,Boone,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Boone,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Bourbon,Humana Insurance Company,HumanaChoice H5216-019 (PPO),H5216,19,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,47.0,0.0,,,,,47.0,False
Kentucky,Bourbon,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Bourbon,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-071 (HMO),H5619,71,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Kentucky,Bourbon,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),H7728,4,1,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,36.0,,,Y,,36.0,False
Kentucky,Bourbon,Humana Insurance Company,Humana Gold Choice H8145-021 (PFFS),H8145,21,0,PFFS,PFFS,No,,Enhanced Alternative,,,63.8,28.2,1.0,,,,92.0,False
Kentucky,Bourbon,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Bourbon,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Bourbon,Anthem Blue Cross and Blue Shield,Anthem MediBlue Plus (HMO),H9525,8,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Kentucky,Bourbon,WellCare,WellCare Value (HMO),H9730,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,6.0,,,,,6.0,False
Kentucky,Bourbon,WellCare,WellCare Essential (HMO-POS),H9730,5,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Kentucky,Bourbon,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Bourbon,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Boyd,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Boyd,Humana Insurance Company,Humana Value Plus H5216-115 (PPO),H5216,115,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,31.2,1.0,,,,31.2,False
Kentucky,Boyd,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-022 (PPO),H5525,22,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,35.4,21.6,,,,,57.0,False
Kentucky,Boyd,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Boyd,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Boyd,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Boyd,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Boyle,Humana Insurance Company,HumanaChoice H5216-019 (PPO),H5216,19,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,47.0,0.0,,,,,47.0,False
Kentucky,Boyle,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Boyle,Humana Insurance Company,Humana Value Plus H5216-115 (PPO),H5216,115,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,31.2,1.0,,,,31.2,False
Kentucky,Boyle,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Boyle,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Boyle,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Boyle,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Bracken,Humana Insurance Company,HumanaChoice H5216-023 (PPO),H5216,23,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,29.9,27.1,1.0,,,,57.0,False
Kentucky,Bracken,Humana Insurance Company,HumanaChoice H5216-109 (PPO),H5216,109,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,25.0,1.0,,,,25.0,False
Kentucky,Bracken,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),H7728,4,1,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,36.0,,,Y,,36.0,False
Kentucky,Bracken,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Bracken,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Bracken,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Bracken,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Breathitt,Humana Insurance Company,Humana Gold Choice H2944-127 (PFFS),H2944,127,0,PFFS,PFFS,No,,Enhanced Alternative,,,91.2,33.8,1.0,,,,125.0,False
Kentucky,Breathitt,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Breathitt,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Breckinridge,Humana Insurance Company,Humana Gold Choice H2944-127 (PFFS),H2944,127,0,PFFS,PFFS,No,,Enhanced Alternative,,,91.2,33.8,1.0,,,,125.0,False
Kentucky,Breckinridge,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),H7728,4,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,57.0,,,Y,,57.0,False
Kentucky,Breckinridge,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Breckinridge,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Bullitt,Humana Insurance Company,HumanaChoice H5216-018 (PPO),H5216,18,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,67.0,0.0,,,,,67.0,False
Kentucky,Bullitt,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Bullitt,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-073 (HMO),H5619,73,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.2,16.8,,,,,17.0,False
Kentucky,Bullitt,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),H7728,4,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,57.0,,,Y,,57.0,False
Kentucky,Bullitt,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Bullitt,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Bullitt,Anthem Blue Cross and Blue Shield,Anthem MediBlue Plus (HMO),H9525,8,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Kentucky,Bullitt,WellCare,WellCare Value (HMO),H9730,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,6.0,,,,,6.0,False
Kentucky,Bullitt,WellCare,WellCare Essential (HMO-POS),H9730,5,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Kentucky,Bullitt,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Bullitt,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Butler,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Butler,Humana Insurance Company,Humana Value Plus H5216-115 (PPO),H5216,115,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,31.2,1.0,,,,31.2,False
Kentucky,Butler,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-022 (PPO),H5525,22,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,35.4,21.6,,,,,57.0,False
Kentucky,Butler,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Butler,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Butler,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Butler,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Caldwell,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),H9190,18,0,Local CCP,HMO,No,,Enhanced Alternative,,,85.7,21.3,1.0,,,,107.0,False
Kentucky,Caldwell,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),H9190,21,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Caldwell,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Caldwell,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Calloway,Humana Insurance Company,Humana Gold Choice H2944-127 (PFFS),H2944,127,0,PFFS,PFFS,No,,Enhanced Alternative,,,91.2,33.8,1.0,,,,125.0,False
Kentucky,Calloway,UnitedHealthcare,UnitedHealthcare MedicareDirect Rx (PFFS),H5435,24,0,PFFS,PFFS,No,,Enhanced Alternative,,,34.9,25.1,1.0,,,,60.0,False
Kentucky,Calloway,WellCare,WellCare Essential (HMO-POS),H9730,5,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Kentucky,Calloway,Humana Insurance Company,HumanaChoice R0865-003 (Regional PPO),R0865,3,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,37.5,25.5,1.0,,,,63.0,False
Kentucky,Calloway,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),R5941,15,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,11.6,61.4,1.0,,Y,,73.0,False
Kentucky,Campbell,Humana Insurance Company,HumanaChoice H5216-023 (PPO),H5216,23,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,29.9,27.1,1.0,,,,57.0,False
Kentucky,Campbell,Humana Insurance Company,HumanaChoice H5216-107 (PPO),H5216,107,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,89.0,28.0,,,,,117.0,False
Kentucky,Campbell,Humana Insurance Company,HumanaChoice H5216-109 (PPO),H5216,109,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,25.0,1.0,,,,25.0,False
Kentucky,Campbell,UnitedHealthcare,AARP MedicareComplete Plan 6 (HMO),H5253,52,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Kentucky,Campbell,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),H5253,53,0,Local CCP,HMO,No,,Enhanced Alternative,,,12.6,21.4,1.0,,,,34.0,False
Kentucky,Campbell,UnitedHealthcare,AARP MedicareComplete Plan 3 (HMO),H5253,54,0,Local CCP,HMO,No,,Enhanced Alternative,,,88.8,26.2,,,,,115.0,False
Kentucky,Campbell,Aetna Medicare,Aetna Medicare Standard Plan (PPO),H5521,20,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,79.6,42.4,1.0,,Y,,122.0,False
Kentucky,Campbell,Aetna Medicare,Aetna Medicare Value Plan (PPO),H5521,85,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,Y,,0.0,True
Kentucky,Campbell,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-030 (PPO),H5525,30,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,97.0,66.0,1.0,,,,163.0,False
